"logFC" "logCPM" "F" "PValue" "FDR"
"PPA1" -0.0937364687310574 5.71031679643645 0.132690055254213 0.71580547020982 0.818388529961347
"ALG8" 0.153841551995885 3.31122307856459 0.132665151552871 0.715830980004165 0.818388529961347
"MUC4" -0.115104688350705 11.7582386405245 0.132252740388128 0.716253823189904 0.818809587667971
"CENPV" -0.181308277191177 2.59803982606874 0.131520182420796 0.717006756117656 0.819573366907544
"PLEKHA8P1" 0.193258423369913 1.80049949265924 0.131496494108007 0.717031142853422 0.819573366907544
"PFKFB4" -0.183010023555447 2.70679460282834 0.131178128114198 0.717359136995199 0.819885833114896
"ZNF561" -0.1054986852451 5.17941011026592 0.130988794581409 0.717554410005143 0.820046573334643
"ITIH4" -0.184424745828159 2.05441386193822 0.130882661398865 0.717663942466696 0.820086745234397
"WDR77" -0.118309764421816 4.79159802794187 0.130848863757721 0.717698833137844 0.820086745234397
"LNPK" 0.120990329139354 4.59644363824276 0.130629998174147 0.717924900387655 0.820215600679311
"BANK1" -0.159810662340127 5.0007154977104 0.130621899344509 0.717933269813154 0.820215600679311
"FNDC10" -0.184150344374492 1.91142562185048 0.130581005185338 0.717975534798499 0.820215600679311
"ME1" 0.124920053261187 4.59073346563112 0.130088038538338 0.718485616234343 0.820723153453275
"SLC35G2" 0.184868233291315 1.88150818735157 0.130004394603406 0.718572272467994 0.820723153453275
"KIF24" -0.12293040178384 4.82692322159166 0.129993215770603 0.71858385627468 0.820723153453275
"SHROOM1" 0.185841999960893 1.90345536355226 0.129901954844318 0.718678444359993 0.820749967566419
"SNX18" -0.101334528077594 5.10222596433389 0.129865061136765 0.718716693783679 0.820749967566419
"CD37" 0.14763587083995 4.64814773638809 0.129736853847331 0.718849660008623 0.820839360724947
"DOCK9" -0.0861493172630922 6.047236651895 0.129611202536466 0.718980047430638 0.820925795826402
"GALT" -0.163793079261234 3.07580826009761 0.129553929723486 0.719039502690914 0.820931234151564
"CTSZ" 0.100489474582283 5.46512261844056 0.129386633315529 0.719213259196164 0.821067160064985
"VLDLR" -0.161417313093257 3.19923553171226 0.129177169022023 0.719430990878058 0.821253264360762
"TMEM33" 0.0850842047416603 5.71316496274176 0.129063591614993 0.719549134463504 0.821325666030205
"HERC2P9" 0.119382216182705 5.13852486106004 0.128990902111092 0.719624777130986 0.821349547923056
"TERF1" 0.123400321855732 4.44215540760864 0.128917567950073 0.719701115038189 0.821374219641364
"ZNF790" 0.160552102593743 3.34607923787165 0.128603298859518 0.720028534444803 0.821685417928723
"TDRD3" -0.110776696055803 4.88361400619283 0.128476537958619 0.720160727353937 0.821736851796358
"ZSCAN9" 0.17105821630781 2.84578208313405 0.128455094532072 0.720183096960765 0.821736851796358
"DPP10" 0.197155332660662 2.36131202312283 0.128380240564783 0.720261200527706 0.821763501058139
"CAMKMT" 0.177281391384682 2.28293482774654 0.128305301845134 0.720339418271963 0.821790276526728
"TMEM170A" 0.111141620757916 4.77618710913682 0.128148064869821 0.720503619147312 0.821915133257421
"SLC25A15" 0.154827005308387 3.56079804301721 0.12785875848074 0.720806035910293 0.822151068854016
"FBXO31" -0.160317789312897 3.24322647708848 0.127845417197503 0.720819991080537 0.822151068854016
"SLC35E1" -0.106663559252922 5.18125561147914 0.127762982681032 0.720906236969041 0.822186962761591
"NFKBIE" -0.152570996985182 4.1340829120342 0.127472516565735 0.721210383193038 0.82247134567144
"RBCK1" -0.108374690383313 5.41937941193211 0.127252012481316 0.721441533398285 0.822571486789883
"PGPEP1" 0.110214633974647 4.85155731259884 0.127194849154309 0.721501493468572 0.822571486789883
"PDE7A" 0.107380971008158 5.63125476188525 0.127166905910498 0.721530809376703 0.822571486789883
"TIGD6" -0.161484398466955 3.08827878196773 0.127152467713005 0.721545958248925 0.822571486789883
"UNG" -0.152457392307973 3.12517718133308 0.127127456391359 0.721572202968847 0.822571486789883
"CCDC88B" 0.154251252371602 4.04978299949735 0.126944901766252 0.721763848224555 0.822727472801532
"CPSF7" 0.101225861045739 5.40105597732316 0.12684813070752 0.721865501164153 0.82278086206044
"SNHG28" 0.19296270917119 1.74169023047411 0.12664653093456 0.722077411629203 0.82295990497755
"ACTR1A" 0.126850012604986 4.99075782101357 0.126540031293505 0.722189434854641 0.822969235678107
"AKR1E2" -0.187562065203545 1.79033084676922 0.126467163400199 0.722266112635322 0.822969235678107
"TTF1" 0.142166858774141 4.01839522547931 0.126449547453457 0.722284653364836 0.822969235678107
"ADGRF2" -0.175253460059113 2.19788001324075 0.126430302025971 0.722304910781038 0.822969235678107
"MLXIP" -0.0830922985907439 6.23123970270161 0.126336607550216 0.722403556846449 0.823019156604569
"ABI2" -0.0794301324042859 6.64282976228225 0.126140693221583 0.722609958154868 0.823097577613333
"PPID" 0.123954258277283 4.28243118116564 0.126110235922063 0.722642061996625 0.823097577613333
"DNM3" 0.183795346232607 2.38132797034102 0.126081078566791 0.722672799709417 0.823097577613333
"PLEKHH1" -0.104996183249286 5.65786540671591 0.12602587812425 0.72273100303546 0.823097577613333
"CHD1L" -0.181255119003758 2.8710354933563 0.12601111299688 0.722746573813706 0.823097577613333
"MIOS" 0.127058899033891 4.91100267172031 0.125623689411617 0.723155504637554 0.823500806054904
"LPO" 0.184087699584163 2.62202421872474 0.12539132046323 0.723401113880744 0.823718003288573
"SPINK7" -0.201704310311861 2.29395626809427 0.12512512894829 0.723682787893468 0.823948692673201
"FCRL1" -0.206412587436673 2.7567604674673 0.12509612866298 0.723713495283377 0.823948692673201
"ZNF311" -0.182056258917902 1.78112191252721 0.124849901531058 0.723974378119774 0.824165171819022
"BTK" 0.151226730432639 4.59833389930243 0.124813043633862 0.724013454737217 0.824165171819022
"MYB" -0.0960920989019081 5.73063519954766 0.124452470189096 0.724396076297587 0.824538189522013
"PDS5B" 0.0905841024929168 5.8509944374868 0.124388801080003 0.724463703338353 0.824552637785008
"ESF1" -0.115366462773557 5.06198345886263 0.124238855519193 0.724623047061472 0.824671463825362
"PSMD11" 0.101969573397891 5.41889790903248 0.124121652142735 0.724747671715288 0.824750762126344
"GGACT" -0.174567315032254 1.97484350735883 0.124044327489994 0.724829928762446 0.82478183842956
"CMTM7" -0.138626121628732 3.96056091697447 0.123965853802849 0.724913437613256 0.82481052158094
"ZNF525" -0.126767246626469 4.17459379204317 0.12391737918558 0.724965037389563 0.82481052158094
"TUBGCP3" 0.142155377171996 4.10792013626307 0.123832168630823 0.725055768976524 0.824815098948717
"CNDP2" -0.0725807498207256 6.88955005398028 0.123804648470036 0.725085079742201 0.824815098948717
"SLIRP" -0.160703344658445 2.9946793679018 0.123706618741955 0.725189517557183 0.824815098948717
"GSKIP" 0.107209801064545 4.74331395919557 0.123671411887569 0.725227037192466 0.824815098948717
"HYPK" -0.13422240966794 4.25426170551483 0.123620267816432 0.72528155167369 0.824815098948717
"GPBP1" 0.0788221942205544 6.91546462245567 0.123604119416713 0.725298766890347 0.824815098948717
"POLE2" 0.18829495912885 1.96374043475963 0.123397001567006 0.725519679774347 0.825003817682799
"TTC9C" -0.146400742867429 3.35221609515305 0.123246581792068 0.725680248835113 0.825123894781838
"BPNT1" 0.135350395070662 3.96872957087125 0.122977127183226 0.725968159821224 0.82538873495808
"SFSWAP" -0.110450003271132 4.83271285124548 0.122909736237724 0.726040222102844 0.825408144646193
"POMT1" 0.136916153880312 4.35324635721246 0.122746225476868 0.726215159210215 0.82549824959304
"MEMO1" -0.114621246590672 4.5274834699378 0.122732852268259 0.726229472743244 0.82549824959304
"SKIL" 0.0754965746846848 6.92617915769296 0.122629833161248 0.726339764907296 0.825561098838295
"NUP62CL" -0.157717997028618 3.09703088791706 0.122544021734602 0.726431674261133 0.825603046161854
"ZNF337" -0.151115975382822 3.70460640644133 0.122455799089589 0.726526203853828 0.825647964858113
"KDM2B" -0.110927355544909 4.81960576034514 0.122198855004164 0.726801734604817 0.825842074199117
"MAP3K7" 0.0918233991991542 5.48479449305626 0.12219390241345 0.726807048645592 0.825842074199117
"FAM104A" 0.119173673141036 4.54190284472043 0.121986974869847 0.727029186294999 0.826031949609261
"ZNRF2" 0.112124648253975 4.70043775084162 0.121882178003062 0.727141766861075 0.82609732974453
"HBP1" 0.0832070033642177 5.48213193719681 0.12181450718158 0.727214492735643 0.826115907355787
"EIF4A3" -0.126948718743327 4.3716385994818 0.121764551646603 0.727268194523609 0.826115907355787
"ZNF135" 0.172781909479853 2.78349013126803 0.121664179607003 0.727376131014137 0.826175991412955
"GRB7" -0.171964934792013 2.83161584668579 0.121287863066344 0.727781253609002 0.826573593876447
"NPHP3" -0.13681906286239 4.44574999492562 0.121176215478539 0.727901583082436 0.826647708410938
"SMG6" -0.100827451857276 5.16933476103634 0.120974106616499 0.728119566449905 0.82683270482774
"NIPAL3" 0.0989636273832019 5.25962513760687 0.12050032366725 0.72863136384437 0.827351295204175
"ASPH" -0.083770223973742 6.11858166514155 0.120245304016544 0.728907312168735 0.827582480603628
"NBPF3" -0.123838243666082 4.22871902118952 0.12021028109214 0.728945234914095 0.827582480603628
"LEF1" 0.168821907865677 2.89591754953107 0.11962192828548 0.729583229541713 0.828244159387469
"TBC1D9" -0.0992102948431865 5.18293345601774 0.119554090451869 0.729656904027762 0.828265153857423
"FHDC1" 0.152857002259275 3.34336911373305 0.119359843558279 0.729867993143477 0.828410084059377
"TRIM59" -0.131762163671899 4.02152956550889 0.119335040309827 0.729894960805147 0.828410084059377
"CEP19" -0.151473311418551 3.22157289378823 0.119277653090567 0.729957367852272 0.828418273965114
"CYBC1" -0.134062082081347 5.06383844174814 0.119028561490723 0.730228443194177 0.828663259419717
"IDS" 0.0654498962967169 7.85873840445218 0.118763560825289 0.730517180412611 0.828928249016729
"ZSWIM4" 0.140053340693209 3.90991194361578 0.118589981025214 0.730706503473471 0.829080400418535
"HLA-DRB3" 0.153231739629641 3.98159719327093 0.118385316836783 0.730929929447095 0.829271220030302
"BTBD9" 0.09578621621423 5.27016585216774 0.1180487233725 0.731297849075272 0.829625932629418
"TOP2A" 0.151870004345574 3.90141002117166 0.117965828549 0.731388548766993 0.829666121296294
"NXF2B" 0.184069518527658 3.37698110606126 0.117873529886629 0.731489579641003 0.829668056262652
"FOXO3B" -0.210352509485774 2.30567242341075 0.117825470456722 0.731542203397676 0.829668056262652
"DDX27" -0.107336865767523 4.57394446373001 0.117803613715571 0.7315661398987 0.829668056262652
"MYO7A" 0.178180849073814 2.69501661192216 0.117762336171752 0.731611351944868 0.829668056262652
"MTMR6" -0.0880007805599345 5.46078660632183 0.117553990365559 0.731839692208436 0.829864303093497
"SLC25A51P4" 0.170844485162073 2.66419987122153 0.117467762595987 0.731934261227748 0.829892589542552
"FTSJ3" -0.108655451481729 4.63146261479302 0.117430431071985 0.731975216052888 0.829892589542552
"MAP3K12" -0.152084002204663 3.77859950681942 0.117250510282921 0.732172701588272 0.830053795380661
"SHANK3" -0.171930721929202 2.12090913709094 0.116982659957916 0.732467014675905 0.83032193362118
"FAM200B" -0.118363245743268 4.28211382507216 0.11688206892177 0.73257764100914 0.83032193362118
"GOLT1B" -0.119116249761606 4.2632842066805 0.116860967903222 0.732600853882502 0.83032193362118
"ZNF474" 0.101714930265591 5.57505688935993 0.116834029047842 0.732630492263752 0.83032193362118
"NEBL" 0.0669732702974134 8.02323257788315 0.116582384041956 0.732907538997527 0.830573209539666
"CABP4" -0.179633086138947 2.59591057370803 0.116464886777984 0.733037011114832 0.830647034147103
"AZGP1" 0.160457080101429 3.50220278180789 0.116384537846126 0.733125590882998 0.830647034147103
"ZNF321P" -0.167276269579577 2.72162918515693 0.116372648166957 0.733138701424438 0.830647034147103
"RIPK2" 0.120351053913996 4.44945912225959 0.11620998003206 0.733318147888011 0.83078763678761
"POU2F2" -0.157156933797867 3.75349880191867 0.116115286090728 0.733422673566601 0.830843345678089
"ITGAL" 0.127147862808861 5.01490754287816 0.115880531799765 0.733682006913761 0.831074403726175
"RBMS1P1" 0.197748702665306 1.70072744190107 0.11574224024226 0.733834915008316 0.831183716643199
"VDAC1" 0.07305516058187 6.40623950161452 0.115693112054567 0.733889260271307 0.831183716643199
"ARHGEF12" 0.0580476329336593 8.01663451463829 0.115636456471346 0.733951948276022 0.831191998160788
"MINDY3" 0.114629595459079 4.5705438303808 0.115319859029408 0.734302571345113 0.831502391658028
"RPP30" -0.131245901704391 3.71630262872923 0.115240289907089 0.734390776391874 0.831502391658028
"BTD" -0.176186109413294 2.48524649226078 0.115238988854372 0.734392218934742 0.831502391658028
"CCNJ" 0.144038545261751 3.40281786013286 0.115056340383384 0.73459482073295 0.831657091934599
"HCK" 0.157203268256155 4.71487279472975 0.115002529455703 0.734654544403424 0.831657091934599
"TMTC4" -0.156352869056231 3.14825198895259 0.114966021652614 0.734695072555149 0.831657091934599
"ASF1A" -0.121802605317691 4.37081598911018 0.1146185224912 0.735081199098011 0.831971906597914
"SPATA2" 0.13902251271063 3.68967537953621 0.114591395682953 0.735111368716846 0.831971906597914
"BCL2L11" 0.0892978312954805 5.70809362766949 0.114521421462143 0.735189210320114 0.831971906597914
"SELP" -0.180358251423638 2.74689050240471 0.114489719920579 0.735224484873445 0.831971906597914
"CLIC5" 0.119588380904864 4.90325013226886 0.114466502511446 0.735250322519742 0.831971906597914
"MAGOHB" -0.156672636069463 3.04077990208753 0.114232412578287 0.735510994379142 0.832204132792923
"BUB3" -0.0950945875712918 5.18050740452678 0.113747423366553 0.736052004927194 0.832753493175336
"ZSWIM5" 0.132286351587467 3.87493653536103 0.113666318764392 0.736142603285335 0.832793222438414
"BZW2" -0.107991647087981 4.51204030856883 0.11348287376881 0.736347654456225 0.832880167176088
"SF3A1" -0.083290608946126 6.13851484387891 0.11345543433256 0.736378341578186 0.832880167176088
"PPP3CB" -0.0941279696297793 5.26647420564915 0.113448656174202 0.736385922624508 0.832880167176088
"CENPN" 0.160598424040706 2.66551250068808 0.11299617921243 0.736892567955324 0.833367016811474
"LY86" -0.168965071293938 2.70197273982092 0.112965099912088 0.736927409336355 0.833367016811474
"ZNF383" 0.117888509439789 4.4434780125158 0.112841344523593 0.737066197985094 0.833430369392695
"LSM2" -0.157927378714809 2.55145389695667 0.11279744708367 0.737115448244726 0.833430369392695
"FOXP2" -0.0941846249943977 5.47688482680722 0.112707344292037 0.737216571526222 0.833430369392695
"POLDIP3" 0.105596155437102 4.94182274142823 0.112705893361516 0.737218200288303 0.833430369392695
"NDUFS2" 0.0911963259807371 5.40333697013416 0.112658381710099 0.737271541596114 0.833430369392695
"ZNF879" 0.168411113988506 2.80965752419715 0.112596957467063 0.737340521118856 0.833430369392695
"ATR" -0.0971275382771165 5.6616644708497 0.11256883860499 0.737372105631912 0.833430369392695
"KLHL11" -0.0967428219357301 5.04550418399986 0.112464993150883 0.737488788098098 0.833454710168141
"ZNF738" -0.14777584789147 3.07612526933434 0.112439818495012 0.737517083782753 0.833454710168141
"ARMH4" 0.121610658022671 4.35759294460647 0.112401445489844 0.737560220863652 0.833454710168141
"MCTS1" 0.10337246003399 4.85633912284135 0.112342170571591 0.737626870971065 0.833467278927709
"BYSL" 0.166855914091812 2.37056662301474 0.112262993508747 0.737715930040173 0.833505164463907
"GNGT2" 0.173532010289379 1.94843574203832 0.112106420860821 0.737892147267128 0.833641512154116
"SEPTIN11" 0.0828014085816958 5.84046183014836 0.112011690502651 0.737998829552025 0.833647364699561
"GRHL1" 0.0960649264654894 5.35488903071423 0.111969689486062 0.738046145801461 0.833647364699561
"BRD7" 0.0717281122797207 6.44803912389338 0.111913605475046 0.738109342640804 0.833647364699561
"PNPLA4" -0.110692667771464 5.05361200983665 0.11187554356384 0.738152241767759 0.833647364699561
"FLCN" -0.118316315128472 4.49214514849958 0.111855332308819 0.738175024931503 0.833647364699561
"GALK2" -0.109446146088593 4.66815241862772 0.111615056483335 0.738446051704188 0.83385624194904
"SPAG9" 0.0795007851438829 6.86103860784152 0.111566387791397 0.738500988597942 0.83385624194904
"DOK2" -0.169257024678802 2.02444886003225 0.111543666379248 0.738526640937411 0.83385624194904
"POM121" 0.0959141303522375 5.61984137347264 0.111340871651302 0.738755723743252 0.834004099944449
"REEP2" -0.15826634849744 1.5368558572841 0.111329371397141 0.73876872170962 0.834004099944449
"RAD54B" -0.168623814281348 2.09471793454907 0.111130260122259 0.738993882238692 0.834183403282596
"GDPD5" -0.163839789082438 2.93518022847656 0.111090650468212 0.739038700656359 0.834183403282596
"SCARF1" 0.168250465031294 3.1443415822994 0.110989856535126 0.739152789291286 0.834211974264073
"ZFR" -0.0617314593212745 7.1217114453659 0.110953191283478 0.739194304961006 0.834211974264073
"MTMR12" -0.0811546775158161 5.80549754805623 0.110921014956303 0.739230744149663 0.834211974264073
"NCAPD2" 0.115970626722048 4.70686813452376 0.110380267770506 0.739844012564325 0.834841274138514
"WDR47" -0.103013884629854 4.91742889035476 0.110186725492477 0.740063916720349 0.834975188087729
"ZNF546" 0.138951681972432 3.45962976344414 0.1101626422925 0.740091295227363 0.834975188087729
"LEMD2" -0.155903370744926 2.80257076793538 0.110098272705543 0.740164488826196 0.834975188087729
"NOS1AP" -0.143441984452407 3.24286227125783 0.110080062162324 0.740185200046324 0.834975188087729
"LAPTM5" 0.0896674634200209 8.13662233470482 0.109983342463293 0.740295233212053 0.835036555986542
"PRDM4" 0.0924077789158747 5.58411239370005 0.109718994006826 0.74059624352054 0.835237042700119
"SUCO" 0.0946443722516916 5.24896455818523 0.109704716976626 0.740612512048054 0.835237042700119
"NACC1" -0.119510889523439 4.41794482421359 0.109680675879935 0.74063990928305 0.835237042700119
"PRPF38A" 0.0904378339526099 5.28766480768743 0.10957015767784 0.740765898723405 0.835316365399918
"TM9SF4" -0.100938970815907 5.18957311548863 0.109385575157461 0.740976477934675 0.835436568518872
"SLC25A27" -0.174157325263591 2.29457624970764 0.109379148533839 0.740983813237291 0.835436568518872
"ALDH3B2" 0.129072342374589 4.11786378425222 0.109228162374617 0.741156216610849 0.835568184717503
"RELA" -0.0976986838811269 5.28404227965418 0.109070411810542 0.74133648518117 0.835646486374516
"FAM83C" 0.170106064916986 1.89021061741884 0.109069947344917 0.741337016160097 0.835646486374516
"STIMATE-MUSTN1" -0.191323544606376 2.52901133543831 0.108708443186005 0.741750670088999 0.836049978075834
"PPP1R3E" 0.144752381117283 3.62575144417483 0.108644425231633 0.741824002586306 0.836069851240461
"UBR7" 0.0946142143039948 5.35257944757181 0.108524467272985 0.741961478827786 0.836109092987159
"KIF13B" -0.0759003512916166 6.3664789881804 0.108516835688753 0.741970227754094 0.836109092987159
"C17orf107" 0.18373290487129 2.75356704878408 0.10824159707172 0.742285992379296 0.83640212788929
"CSRNP3" -0.161393829309724 2.45488157333594 0.108157450517619 0.742382617438437 0.836448212561999
"SMG1P4" -0.130458656069448 4.1954706810857 0.108056874169476 0.742498163416779 0.836515607061912
"C2CD2" 0.120076378951341 4.21387141664291 0.107995809275628 0.742568346193898 0.836525299226511
"PRKAA2" -0.0870040435582734 5.52105980004588 0.107952418979957 0.742618228660443 0.836525299226511
"IPMK" -0.083740147315802 5.85083890294766 0.10773702194068 0.742866018572288 0.836741628303319
"NOP9" -0.122657116137208 3.46694321941232 0.107643514155077 0.74297367412333 0.836800093688841
"NKTR" 0.0863847221155364 6.54926327042567 0.107000339539359 0.743715568677374 0.837535830072851
"MMP9" 0.18300328542741 2.84780442526779 0.106960601862508 0.743761486521505 0.837535830072851
"DENND11" 0.0935557887418732 5.38117835141454 0.106932199909559 0.74379431145044 0.837535830072851
"REEP3" -0.0887925042884289 5.33894655661274 0.106858616200251 0.74387937665039 0.837548103063085
"ZNF702P" 0.147725524865949 3.42686856885127 0.106786019094981 0.743963333083516 0.837548103063085
"RANBP10" 0.10664375812365 4.70280362206832 0.106778000057587 0.743972608803471 0.837548103063085
"CDKL4" 0.163313210898173 1.51265967227878 0.106525375777255 0.744265020059364 0.837814455609049
"CKLF" -0.159426642240447 2.85733961892141 0.106328446309549 0.744493231126822 0.838008503878035
"TRRAP" -0.0875645114429792 6.29121334494865 0.106247551935499 0.744587043063382 0.838051253477906
"ZFAND2A" -0.143794438530866 3.04300241981982 0.106169088780266 0.744678073311629 0.838090866042405
"RBMX2" -0.156849969728702 2.68229917805173 0.105952772372834 0.744929229039049 0.83831067085591
"TRIQK" 0.105543646382926 4.78798289631394 0.105717427878694 0.745202799785027 0.838494178773016
"ANXA6" -0.126398092040927 4.66386769807465 0.105716378548247 0.745204020308596 0.838494178773016
"BLK" 0.172678533044074 2.33924576187657 0.105598765029389 0.745340864373716 0.838585291526083
"PRKAG1" 0.0991126857819585 4.74774004486878 0.105427155213398 0.745540684732289 0.838671628713738
"ZNF551" 0.131362850926294 3.844956030358 0.105406178518607 0.745565122067065 0.838671628713738
"PSD" 0.1759020998296 2.06609633401743 0.105388924931591 0.745585224087683 0.838671628713738
"WDHD1" 0.144530028479506 3.30678983717476 0.105240440125488 0.74575829783053 0.838803450763302
"CDC40" 0.0971729707239071 5.10234571255545 0.105153251795124 0.74585998736171 0.838810634930471
"LRRC8D" 0.115744484363648 4.19450024126517 0.105139138821062 0.745876451993137 0.838810634930471
"AADACP1" -0.140376472106733 3.52487172449735 0.105029696078301 0.746004172758461 0.838891416924221
"ZNF639" -0.10836763004089 4.3368368802234 0.104496773850307 0.746627151622939 0.839529069283116
"MESD" -0.123917098689519 3.85702804447972 0.104413768365467 0.746724341751811 0.839541062064416
"DTNB" -0.121766580146561 3.99014644090784 0.104392132856706 0.746749681520454 0.839541062064416
"ZBTB8OS" 0.106781092647065 3.94770653351375 0.104202489653344 0.746971918165318 0.839728017649897
"ERAL1" 0.125258070756787 4.15439658813803 0.103909952671162 0.7473151710577 0.839980132221717
"EMC1" 0.115998792510906 4.54635974991758 0.103909909489307 0.747315221765168 0.839980132221717
"SERPINB11" 0.140993508213422 4.49019744268676 0.1038683169469 0.747364068342507 0.839980132221717
"CWF19L1" 0.11313034094119 4.37265869266391 0.103736485097046 0.747518963991584 0.840091318472123
"SERGEF" -0.136212032469709 3.24166967956221 0.103518069267898 0.74777583067129 0.840293961696022
"SRP19" -0.113331430701266 4.35322405162797 0.103487978770338 0.747811241861124 0.840293961696022
"ZNF671" 0.151973086638279 2.94902213071267 0.103381040830601 0.74793713488628 0.840372512511644
"ZNF385A" -0.123170610136822 3.86206908584448 0.103299351279308 0.748033352585012 0.840397143106707
"KLHL25" 0.166927495525257 2.32800846188147 0.103267368690247 0.748071034580194 0.840397143106707
"ANKAR" -0.144810548705706 3.094446890421 0.103031902606035 0.748348659933956 0.840646114773887
"KDM3B" 0.0632719004822047 6.71823639978897 0.102812510610519 0.748607648330371 0.840874115201592
"CCDC97" -0.107396840596674 4.54673366508482 0.102740006028243 0.748693305715691 0.840907401885104
"SEPTIN3" -0.162052983224902 2.55838907256672 0.102593337407045 0.748866682956542 0.841039200237763
"RHBDD3" 0.167486951899708 1.85570698438788 0.102395319304317 0.74910097746532 0.841239388878831
"YIPF6" -0.0875524804165682 5.34460699971456 0.102257100517256 0.749264665640123 0.841360262681098
"SPR" -0.15054487345795 2.63315788989826 0.102148281485952 0.749393622432011 0.841442120938397
"CSTF2" 0.129427620468561 3.66649310169737 0.101961695675011 0.749614913653306 0.84162763512126
"IL32" -0.116449744635972 4.74064297585005 0.101758403613359 0.74985627269952 0.841835650951369
"GCOM1" -0.160548495076537 2.99886669620454 0.101678203614544 0.749951563438178 0.841879662493983
"HSF5" 0.15979890272797 1.57576967531913 0.101576151185084 0.750072878333926 0.841952879434058
"NFATC2IP" -0.105802619473296 4.65907631789652 0.101417472213541 0.750261641506463 0.842042585324942
"RNF14" 0.0934830892774759 4.91680286264418 0.101414656592412 0.750264992414109 0.842042585324942
"NDUFS1" -0.0684238554322181 6.58512314744775 0.101345711716692 0.750347060609911 0.842071729327459
"HLA-DPB2" 0.178340568048925 2.25816683981335 0.101055347938607 0.750693031586356 0.842314835765458
"BICRA" 0.132746857047969 3.56358109226387 0.101042830728221 0.750707958251604 0.842314835765458
"GLI4" -0.182221387754563 1.70904115997613 0.101022640698402 0.750732036833464 0.842314835765458
"ANKRD20A1" -0.171428841680046 1.87483537426577 0.100548212259991 0.751298603424379 0.84288751307272
"ADSL" -0.106983111577701 4.5499141191012 0.100497853286431 0.751358828860283 0.842892079311872
"ST8SIA4" 0.0925403222530208 5.70784862364118 0.100249029739438 0.75165664660296 0.843163161610525
"ALG12" 0.127062972744615 5.80520355939757 0.100033552109608 0.751914881285616 0.84338980481969
"STAG3L4" -0.15911815667015 2.20150452042793 0.0999268126539618 0.752042914305215 0.843470383600185
"ZNF503" -0.160672195458085 2.20466211962497 0.09987164119142 0.75210912147106 0.843481613365257
"USP14" 0.0810789404939694 5.6283990118914 0.0997453682123398 0.752260728022407 0.843588608712464
"ELL2" -0.0619931832650898 6.99497688131542 0.0993047687678075 0.752790551176289 0.844089791465209
"NAT1" 0.0979857949427594 4.68632793608108 0.0992802089548972 0.752820122474667 0.844089791465209
"SHC3" 0.172157303415068 2.25571598405188 0.0991647577762402 0.752959185639445 0.844182654350767
"EFCAB13" -0.158104089971877 2.72146923136075 0.0991068377472386 0.753028984951592 0.844197853769766
"MED12L" 0.147964590501717 3.02350451993555 0.0988263388530238 0.75336733122464 0.84447098144947
"RADX" -0.159222977323087 2.14074435249761 0.0988115891047932 0.753385137414381 0.84447098144947
"ZBTB16" -0.144498099700168 3.24523418584128 0.0987477175415801 0.753462261298063 0.844494365448322
"PTENP1" 0.182032632018694 2.20590446729114 0.0985921663213349 0.753650201623615 0.844641941788282
"ERAP1" 0.0902586920786114 5.62462816079125 0.0985326865049285 0.753722109468153 0.844659464171791
"SNRNP48" -0.124699497300396 3.54575525427079 0.0983630812536644 0.753927283975635 0.844826318213832
"WDR48" 0.0892957133074306 5.3970139319731 0.0982818915113691 0.754025569436314 0.844873379907366
"MIS18A" 0.156154010634084 1.88343579280695 0.0981533151974191 0.754181310693068 0.844984808054262
"GTF3C2" 0.0882851554786868 5.1885345879974 0.097799562200305 0.754610381824575 0.845402435526711
"SAA1" 0.162374824589315 2.95279909847594 0.0976598671207522 0.754780054260195 0.845529413720839
"PSMD6" -0.0860472464419963 5.26806343646051 0.0975055705816807 0.75496761641304 0.845676412116398
"CCDC149" -0.121078354617072 3.62885529757136 0.0972653043367681 0.755260007545319 0.845940803914278
"EIF1AY" 0.154654183196338 3.2039979103812 0.0969569942802852 0.755635785510761 0.846295121343684
"PAK4" -0.108918509317466 4.49548155337935 0.0969132889015688 0.755689108019281 0.846295121343684
"ERBB4" -0.102235822546178 5.43540535785256 0.0968353314234762 0.755784252372315 0.84633852791021
"EXOC6B" 0.09094455688434 5.11622239729783 0.0967685617615557 0.755865775797366 0.846366676219206
"TMEM50A" 0.0802829856859612 5.45293072880166 0.0966360041039604 0.756027715539111 0.846484858290471
"NEU1" 0.125764277480086 4.20026853593664 0.0965201555058836 0.756169342356028 0.846580281104198
"ZNF610" 0.139025402058001 3.05983551817118 0.0964520748308757 0.756252615589451 0.846610363961639
"MIS12" 0.119813708744804 3.90891924982109 0.0963868417991701 0.756332435953346 0.846636577198875
"SPTLC2" 0.0746454344337803 6.54058360133633 0.096044205951209 0.756752178743798 0.847043266438808
"GTF2IP1" -0.0887362854788572 6.19357498882087 0.0959221345680384 0.756901919396867 0.847137613235812
"NUS1" -0.101091553904243 5.80674879138279 0.0958419845705246 0.75700029337157 0.847137613235812
"CHTF8" -0.0894866362833338 5.43412210699236 0.0958375127984066 0.757005783233308 0.847137613235812
"RARA" 0.119805085239558 4.70267961851621 0.0957089784773254 0.757163641043278 0.847251099750977
"THOC1" -0.124181682413611 4.05217418748585 0.0956482165585626 0.757238305466603 0.847271484536243
"SP3" -0.072774119622158 6.65088920878917 0.0954437549890427 0.757489739469511 0.847489638449415
